id,continent,gadm_level_0,gadm_level_1,gadm_level_2,region_custom,region_detail,iso_2,iso_3,taxa,kingdom,phylum,class,order,family,source_name,source_link,language,year
3108,Europe,Russia,Irkutsk,,,,RU,RUS,Flora,Plantae,,,,,Красная книга Иркутской области. Сосудистые растения. 2001.,https://www.plantarium.ru/page/redbook/id/202.html,Russian,2001
3109,Europe,Russia,Irkutsk,,,,RU,RUS,Fauna,Animalia,,,,,"Красная книга Иркутской области. Иркутск, 2010.",http://irkipedia.ru/content/krasnaya_kniga_irkutskoy_oblasti,Russian,2010
3110,Europe,Russia,Irkutsk,,,,RU,RUS,Fungi,Fungi,,,,,"Красная книга Иркутской области. Иркутск, 2010.",http://irkipedia.ru/content/krasnaya_kniga_irkutskoy_oblasti,Russian,2010
3111,Europe,Russia,Irkutsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Иркутской области. Иркутск, 2010.",http://irkipedia.ru/content/krasnaya_kniga_irkutskoy_oblasti,Russian,2010
3112,Europe,Russia,Irkutsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Иркутской области / Редколлегия: С.М. Трофимова. Улан-Удэ: Изд-во ПАО Республиканская типография, 2020. 552 с.",https://www.plantarium.ru/lang/en/page/redbook/id/297.html,Russian,2020
3113,Europe,Russia,Kabardin-Balkar,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кабардино-Балкарской республики. Редкие, находящиеся под угрозой исчезновения виды животных и растений. Нальчик, 2000.",https://www.plantarium.ru/lang/en/page/redbook/id/234.html,Russian,2000
3114,Europe,Russia,Kabardin-Balkar,,,,RU,RUS,Fauna,Animalia,,,,,"Красная книга Кабардино-Балкарской республики, 2018 г.",https://www.researchgate.net/publication/335882268_Red_Data_Book_of_the_Republic_of_Kabardino-Balkaria_in_Russian,Russian,2018
3115,Europe,Russia,Kabardin-Balkar,,,,RU,RUS,Fungi,Fungi,,,,,"Красная книга Кабардино-Балкарской республики, 2018 г.",https://www.researchgate.net/publication/335882268_Red_Data_Book_of_the_Republic_of_Kabardino-Balkaria_in_Russian,Russian,2018
3116,Europe,Russia,Kabardin-Balkar,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кабардино-Балкарской республики, 2018 г.",https://www.researchgate.net/publication/335882268_Red_Data_Book_of_the_Republic_of_Kabardino-Balkaria_in_Russian,Russian,2018
3117,Asia,Kazakhstan,,,Kazakh SSR,,KZ,KAZ,Flora,Plantae,,,,,"Красная книга Казахской ССР. Редкие и находящиеся под угрозой исчезновения виды животных и растений. Часть 2. Растения. Алма-Ата, 1981.",https://www.plantarium.ru/page/redbook/id/242.html,Russian,1981
3118,Europe,Russia,Kaliningrad,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Калининградской области. Калининград, 2010.",https://www.plantarium.ru/lang/en/page/redbook/id/77.html,Russian,2010
3119,Europe,Russia,Kalmyk,,,,RU,RUS,Flora,Plantae,,,,,"Перечень видов растений и грибов, занесенных в красную книгу Республики Калмыкия (утв. постановлением Правительства Республики Калмыкия от 13 декабря 2010 г. № 387)",https://www.plantarium.ru/lang/en/page/redbook/id/107.html,Russian,2010
3120,Europe,Russia,Kalmyk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Республики Калмыкия. Т. 2. Редкие и находящиеся под угрозой исчезновения растения и грибы. Элиста, 2014.",https://www.plantarium.ru/page/redbook/id/201.html,Russian,2014
3121,Europe,Russia,Kaluga,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Калужской области. Калуга, 2006.",https://www.plantarium.ru/lang/en/page/redbook/id/63.html,Russian,2006
3122,Europe,Russia,Kaluga,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Калужской области. Т. 1. Растительный мир. Калуга, 2015.",https://www.plantarium.ru/lang/en/page/redbook/id/232.html,Russian,2015
3123,Asia,Russia,Kamchatka,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Камчатки. Том 2. Растения, грибы, термофильные микроорганизмы. Петропавловск-Камчатский, 2007.",https://www.plantarium.ru/lang/en/page/redbook/id/20.html,Russian,2007
3124,Asia,Russia,Kamchatka,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Камчатского края.Том 2. Растения. - Петропавловск-Камчатский, 2018.",https://www.plantarium.ru/lang/en/page/redbook/id/282.html,Russian,2018
3125,Europe,Russia,Karachay-Cherkess,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Карачаево-Черкесии. Редкие и исчезающие виды фауны и флоры. Ставрополь, 1988.",https://www.plantarium.ru/lang/en/page/redbook/id/235.html,Russian,1988
3126,Europe,Russia,Karachay-Cherkess,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Карачаево-Черкесской Республики. Черкесск, 2013.",https://www.plantarium.ru/lang/en/page/redbook/id/200.html,Russian,2013
3127,Europe,Russia,Karelia,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Карелии. Петрозаводск, 1995.",https://www.plantarium.ru/lang/en/page/redbook/id/46.html,Russian,1995
3128,Europe,Russia,Karelia,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Республики Карелия. Петрозаводск, 2007.",https://www.plantarium.ru/lang/en/page/redbook/id/227.html,Russian,2007
3129,Europe,Russia,Karelia,,,,RU,RUS,Flora,Plantae,,,,,Красная книга Республики Карелия. 2020.,https://www.plantarium.ru/lang/en/page/redbook/id/311.html,Russian,2020
3130,Asia,Russia,Kemerovo,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кемеровской области. Редкие и находящиеся под угрозой исчезновения виды растений и грибов. Кемерово, 2000.",https://www.plantarium.ru/lang/en/page/redbook/id/49.html,Russian,2000
3131,Asia,Russia,Kemerovo,,,,RU,RUS,Flora,Plantae,,,,,"Постановление Коллегии Администрации Кемеровской области от 01.11.2010 № 470 Об утверждении списков видов животных, растений и грибов, занесенных в Красную книгу Кемеровской области. - Красная книга Кемеровской области. Т. 1. Редкие и находящиеся под угрозой исчезновения виды растений и грибов. 2-е изд., перераб. и доп. Кемерово, 2012.",https://www.plantarium.ru/lang/en/page/redbook/id/95.html,Russian,2010
3132,Asia,Russia,Kemerovo,,,,RU,RUS,Fauna,Animalia,,,,,Красная книга Кемеровской области,http://geofondkem.ru/sources/red_book_2.pdf,Russian,2012
3133,Asia,Russia,Kemerovo,,,,RU,RUS,Fungi,Fungi,,,,,Красная книга Кемеровской области,http://geofondkem.ru/sources/red_book_1.pdf,Russian,2012
3134,Asia,Russia,Kemerovo,,,,RU,RUS,Flora,Plantae,,,,,Красная книга Кемеровской области,http://geofondkem.ru/sources/red_book_1.pdf,Russian,2012
3135,Asia,Russia,Kemerovo,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кузбасса. Том I. Кемерово, 2021.",https://www.plantarium.ru/lang/en/page/redbook/id/304.html,Russian,2021
3136,Asia,Kyrgyzstan,,,,,KG,KGZ,Flora,Plantae,,,,,"Красная книга Киргизской республики, 2006 г.",https://www.plantarium.ru/lang/en/page/redbook/id/25.html,Russian,2006
3137,Europe,Russia,Kirov,,,,RU,RUS,Fauna,Animalia,,,,,"Красная книга Кировской области. Животные, растения, грибы. Екатеринбург, 2001.",https://priroda.kirovreg.ru/library/krasnaya-kniga-kirovskoy-oblasti-zhivotnye-rasteniya-griby-.html,Russian,2014
3138,Europe,Russia,Kirov,,,,RU,RUS,Fungi,Fungi,,,,,"Красная книга Кировской области. Животные, растения, грибы. Екатеринбург, 2001.",https://priroda.kirovreg.ru/library/krasnaya-kniga-kirovskoy-oblasti-zhivotnye-rasteniya-griby-.html,Russian,2014
3139,Europe,Russia,Kirov,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кировской области. Животные, растения, грибы. Екатеринбург, 2001.",https://priroda.kirovreg.ru/library/krasnaya-kniga-kirovskoy-oblasti-zhivotnye-rasteniya-griby-.html,Russian,2014
3140,Europe,Russia,Kirov,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Кировской области: животные, растения, грибы. Изд. 2-е. Киров, 2014.",https://www.plantarium.ru/lang/en/page/redbook/id/204.html,Russian,2014
3141,Europe,Russia,Komi,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Республики Коми. Редкие и находящиеся под угрозой исчезновения виды растений и животных. Москва, 1998.",https://www.plantarium.ru/lang/en/page/redbook/id/260.html,Russian,1998
3142,Europe,Russia,Komi,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Республики Коми (редкие и находящиеся под угрозой исчезновения виды растений и животных). Сыктывкар, 2009",https://www.plantarium.ru/lang/en/page/redbook/id/27.html,Russian,2008
3143,Europe,Russia,Komi,,,,RU,RUS,Flora,Plantae,,,,,Красная книга Республики Коми. 2019.,https://www.plantarium.ru/lang/en/page/redbook/id/294.html,Russian,2019
3144,Europe,Russia,Kostroma,,,,RU,RUS,Flora,Plantae,,,,,"Постановление Администрации Костромской области от 13.10.2008 №363-а «Об утверждении перечней видов, подлежащих занесению в Красную книгу Костромской области»",https://www.plantarium.ru/lang/en/page/redbook/id/61.html,Russian,2009
3145,Europe,Russia,Kostroma,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Костромской области. Кострома, 2019",https://www.plantarium.ru/lang/en/page/redbook/id/296.html,Russian,2019
3146,Europe,Russia,Krasnodar,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Краснодарского края. Редкие и находящиеся под угрозой исчезновения виды растений и животных. - Краснодар, 1994.",https://www.plantarium.ru/lang/en/page/redbook/id/259.html,Russian,1994
3147,Europe,Russia,Krasnodar,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Краснодарского края. Том Растения и грибы. Краснодар, 2007.",https://www.plantarium.ru/lang/en/page/redbook/id/36.html,Russian,2007
3148,Europe,Russia,Krasnodar,,,,RU,RUS,Fauna,Animalia,,,,,Красная книга Краснодарского края,https://www.cerambyx.uochb.cz/assets/pdf/collective_2017_krasnaya_kniga_zhivotnie.pdf,Russian,2017
3149,Europe,Russia,Krasnodar,,,,RU,RUS,Fauna,Animalia,,,,,Красная книга Краснодарского края,https://www.kubanbioresursi.ru/doc/red_book/1-312.pdf,Russian,2007
3150,Europe,Russia,Krasnodar,,,,RU,RUS,Flora,Plantae,,,,,Красная книга Краснодарского края,https://mpr.krasnodar.ru/prirodnye-resursy-i-okhrana-okruzhayushchey-sredy/krasnaya-kniga-krasnodarskogo-kraya/krasnaya-kniga-3-e-izdanie-/178616,Russian,2017
3151,Asia,Russia,Krasnoyarsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Красноярского края: Растения и грибы. Красноярск, 2005.",https://www.plantarium.ru/lang/en/page/redbook/id/10.html,Russian,2005
3152,Asia,Russia,Krasnoyarsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Красноярского края. Редкие и находящиеся под угрозой исчезновения виды дикорастущих растений и грибов. Красноярск, 2012.",https://www.plantarium.ru/page/redbook/id/112.html,Russian,2012
3153,Europe,Russia,Krasnoyarsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Красноярского края. В 2 т. Т. 2: Редкие и находящиеся под угрозой исчезновения виды растений и грибов (Ч. 1, Ч. 2), 2022",https://www.plantarium.ru/lang/en/page/redbook/id/321.html,Russian,2022
3154,Europe,Ukraine,Crimea,,,,UA,UKR,Flora,Plantae,,,,,"Красная книга Республики Крым. Растения, водоросли и грибы / Отв. ред. д. б. н., проф. А. В. Ена и к. б. н. А. В. Фатерыга. – Симферополь : ООО «ИТ «АРИАЛ», 2015. – 480 с., цв. илл. Список видов в книге и здесь соответствует приложению № 2 к приказу Министерства экологии и природных ресурсов Республики Крым от «08» апреля 2015 года № 252 в редакции приказа Министерства экологии и природных ресурсов Республики Крым от «04» декабря 2015 года № 1245.",https://www.plantarium.ru/lang/en/page/redbook/id/249.html,Russian,2015
3155,Asia,Russia,Kurgan,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Курганской области. Курган, 2002.",https://www.plantarium.ru/lang/en/page/redbook/id/68.html,Russian,2002
3156,Asia,Russia,Kurgan,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Курганской области. Курган, 2012.",https://www.plantarium.ru/lang/en/page/redbook/id/222.html,Russian,2012
3157,Europe,Russia,Kursk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Курской области. Т. 2: Редкие и исчезающие виды растений и грибов. Тула, 2002.",https://www.plantarium.ru/lang/en/page/redbook/id/8.html,Russian,2002
3158,Europe,Russia,Kursk,,,,RU,RUS,Flora,Plantae,,,,,"Перечень редких и находящихся, под угрозой исчезновения дикорастущих растений, лишайников и грибов, произрастающих на территории Курской области, для занесения в Красную книгу Курской области от 27.5.2013",https://www.plantarium.ru/lang/en/page/redbook/id/122.html,Russian,2013
3159,Europe,Russia,Kursk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Курской области. Редкие и исчезающие виды животных, растений и грибов. Калининград – Курск, 2017.",https://www.plantarium.ru/lang/en/page/redbook/id/280.html,Russian,2017
3160,Europe,Russia,Leningrad,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга природы Ленинградской области. Т. 2. Растения и грибы. СПб, 2000.",https://www.plantarium.ru/lang/en/page/redbook/id/47.html,Russian,2000
3161,Europe,Russia,Leningrad,,,,RU,RUS,Flora,Plantae,,,,,Приказ от 11 марта 2015 г. № 21 о занесении объектов растительного мира в Красную книгу Ленинградской области.,https://www.plantarium.ru/lang/en/page/redbook/id/226.html,Russian,2015
3162,Europe,Russia,Leningrad,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Ленинградской области: Объекты растительного мира. С-Пб, 2017.",https://www.plantarium.ru/lang/en/page/redbook/id/309.html,Russian,2017
3163,Europe,Russia,Lipetsk,,,,RU,RUS,Flora,Plantae,,,,,"Красная книга Липецкой области. Т. 1. Растения, грибы, лишайники. М., 2005",https://www.plantarium.ru/lang/en/page/redbook/id/35.html,Russian,2005
